depth,width,num_parameters,R_test,eq_error,test_error
4,30,4146,5,0.09508833289146423,0.056815747171640396
4,30,4146,10,0.808516800403595,1.5108239650726318
4,30,4146,20,6.452853202819824,24.437084197998047
4,30,4146,40,31.460546493530273,170.82785034179688
4,31,4408,5,0.10038083046674728,0.05944504216313362
4,31,4408,10,0.7928683757781982,1.5349984169006348
4,31,4408,20,5.617260456085205,26.024032592773438
4,31,4408,40,24.450578689575195,172.4326171875
4,32,4678,5,0.10074679553508759,0.05963442102074623
4,32,4678,10,0.8731456398963928,1.7045661211013794
4,32,4678,20,8.159758567810059,27.25867462158203
4,32,4678,40,39.073509216308594,177.71392822265625
4,33,4956,5,0.08286882936954498,0.05023360252380371
4,33,4956,10,0.6963919401168823,1.5777143239974976
4,33,4956,20,4.897731304168701,24.747751235961914
4,33,4956,40,20.332611083984375,164.08090209960938
4,34,5242,5,0.08264370262622833,0.049217239022254944
4,34,5242,10,0.6763598918914795,1.472617506980896
4,34,5242,20,5.280513763427734,24.75563621520996
4,34,5242,40,24.506750106811523,168.1207275390625
4,35,5536,5,0.10378479957580566,0.05898839607834816
4,35,5536,10,0.7387527227401733,1.387237548828125
4,35,5536,20,6.103160858154297,23.76102638244629
4,35,5536,40,27.676837921142578,163.2812957763672
4,36,5838,5,0.07209914922714233,0.04229459539055824
4,36,5838,10,0.6978105306625366,1.3804718255996704
4,36,5838,20,5.810863494873047,23.824533462524414
4,36,5838,40,27.312694549560547,167.29373168945312
5,1,30,5,0.00010200950055150315,3.1221063137054443
5,1,30,10,0.00010245254816254601,12.509824752807617
5,1,30,20,0.0001019848496071063,49.91755294799805
5,1,30,40,0.00010194527567364275,200.444580078125
5,2,64,5,0.00030988562502898276,3.120373010635376
5,2,64,10,0.0003095759602729231,12.452873229980469
5,2,64,20,0.0003080801398027688,50.140869140625
5,2,64,40,0.0003112067934125662,200.61611938476562
5,3,108,5,0.00019448813691269606,3.1111719608306885
5,3,108,10,0.00019495238666422665,12.502903938293457
5,3,108,20,0.0001940702786669135,49.8071403503418
5,3,108,40,0.00019561380031518638,199.3866729736328
5,4,162,5,1.2202562093734741,2.282707929611206
5,4,162,10,2.2542178630828857,9.987753868103027
5,4,162,20,3.593876361846924,47.30009841918945
5,4,162,40,5.395204067230225,198.6221160888672
5,5,226,5,1.3412469625473022,2.1539523601531982
5,5,226,10,2.877501964569092,9.414433479309082
5,5,226,20,6.7834062576293945,45.65114212036133
5,5,226,40,19.98031234741211,203.73609924316406
5,6,300,5,1.3531605005264282,2.155287981033325
5,6,300,10,3.274172306060791,9.199767112731934
5,6,300,20,6.683420181274414,43.677581787109375
5,6,300,40,16.379438400268555,196.1595001220703
5,7,384,5,1.3614552021026611,2.099395275115967
5,7,384,10,3.5351457595825195,8.965283393859863
5,7,384,20,7.856892108917236,42.38251495361328
5,7,384,40,18.963600158691406,194.1626434326172
5,8,478,5,1.381303310394287,2.1183624267578125
5,8,478,10,4.302806377410889,8.887565612792969
5,8,478,20,12.159456253051758,42.59389877319336
5,8,478,40,34.80596923828125,194.27261352539062
5,9,582,5,1.4434174299240112,1.2432366609573364
5,9,582,10,4.438621520996094,6.49802303314209
5,9,582,20,16.16191864013672,41.343990325927734
5,9,582,40,54.38813400268555,204.65310668945312
5,10,696,5,1.4503940343856812,1.2208752632141113
5,10,696,10,4.821160316467285,6.2731852531433105
5,10,696,20,16.88968276977539,40.20732116699219
5,10,696,40,64.31270599365234,210.11813354492188
5,11,820,5,1.4171768426895142,1.1703773736953735
5,11,820,10,4.48839807510376,5.675224781036377
5,11,820,20,14.04233455657959,34.400413513183594
5,11,820,40,50.751583099365234,183.99783325195312
5,12,954,5,1.4428027868270874,1.1494580507278442
5,12,954,10,4.321066856384277,5.632378101348877
5,12,954,20,12.365432739257812,34.380760192871094
5,12,954,40,36.311248779296875,182.0178985595703
5,13,1098,5,1.4248913526535034,1.1422138214111328
5,13,1098,10,4.358414649963379,5.7093939781188965
5,13,1098,20,14.33146858215332,37.680137634277344
5,13,1098,40,54.02604675292969,197.48924255371094
5,14,1252,5,0.8303214907646179,0.626497209072113
5,14,1252,10,3.4332666397094727,4.465469837188721
5,14,1252,20,14.053058624267578,35.689762115478516
5,14,1252,40,52.34767532348633,194.45286560058594
5,15,1416,5,0.6106838583946228,0.40263423323631287
5,15,1416,10,2.8621768951416016,3.4346749782562256
5,15,1416,20,14.48408317565918,31.950950622558594
5,15,1416,40,63.974708557128906,192.63929748535156
5,16,1590,5,0.34223872423171997,0.2145327776670456
5,16,1590,10,2.3831567764282227,2.4200453758239746
5,16,1590,20,15.242647171020508,27.55965805053711
5,16,1590,40,70.62776947021484,176.00833129882812
5,17,1774,5,0.48597481846809387,0.33445021510124207
5,17,1774,10,2.8947010040283203,3.237947940826416
5,17,1774,20,17.311500549316406,32.55571746826172
5,17,1774,40,77.41573333740234,196.05226135253906
5,18,1968,5,0.35828307271003723,0.2224978655576706
5,18,1968,10,2.1188700199127197,2.391011953353882
5,18,1968,20,14.176299095153809,28.22545051574707
5,18,1968,40,69.70545196533203,182.9972381591797
5,19,2172,5,0.2466052770614624,0.15080538392066956
5,19,2172,10,1.652597427368164,2.018998861312866
5,19,2172,20,10.485743522644043,26.617687225341797
5,19,2172,40,47.05553436279297,176.47833251953125
5,20,2386,5,0.29951193928718567,0.1763661503791809
5,20,2386,10,1.898262619972229,2.1110332012176514
5,20,2386,20,14.782490730285645,27.262832641601562
5,20,2386,40,64.2903823852539,177.3272705078125
5,21,2610,5,0.19111604988574982,0.1144590750336647
5,21,2610,10,1.6432793140411377,1.868773341178894
5,21,2610,20,12.323705673217773,24.531612396240234
5,21,2610,40,64.259765625,169.78565979003906
5,22,2844,5,0.21348506212234497,0.1282934695482254
5,22,2844,10,1.4814491271972656,1.8297195434570312
5,22,2844,20,9.739151954650879,26.0262393951416
5,22,2844,40,44.69095993041992,176.9348907470703
5,23,3088,5,0.19108013808727264,0.11684753745794296
5,23,3088,10,1.5099823474884033,2.038607120513916
5,23,3088,20,12.073105812072754,26.968585968017578
5,23,3088,40,67.21221160888672,183.8480682373047
5,24,3342,5,0.15714594721794128,0.09477583318948746
5,24,3342,10,1.2262811660766602,1.8381741046905518
5,24,3342,20,8.460447311401367,25.773406982421875
5,24,3342,40,37.545955657958984,169.1403350830078
5,25,3606,5,0.1459454447031021,0.08943463861942291
5,25,3606,10,1.2431401014328003,1.8437608480453491
5,25,3606,20,9.470670700073242,26.542207717895508
5,25,3606,40,44.6434440612793,175.90663146972656
5,26,3880,5,0.14484335482120514,0.08907632529735565
5,26,3880,10,1.0596665143966675,1.8256733417510986
5,26,3880,20,6.214348793029785,25.10021209716797
5,26,3880,40,24.887474060058594,168.12442016601562
5,27,4164,5,0.13876187801361084,0.08212412148714066
5,27,4164,10,1.127078652381897,1.7127485275268555
5,27,4164,20,7.994755744934082,25.600770950317383
5,27,4164,40,37.00160598754883,171.44158935546875
5,28,4458,5,0.11979065835475922,0.07171174883842468
5,28,4458,10,0.9349687099456787,1.5827453136444092
5,28,4458,20,6.704128742218018,23.588382720947266
5,28,4458,40,31.043758392333984,159.9493408203125
5,29,4762,5,0.11636500805616379,0.06626825034618378
5,29,4762,10,0.9021111726760864,1.4027668237686157
5,29,4762,20,7.201178550720215,23.389320373535156
5,29,4762,40,35.255096435546875,165.89002990722656
5,30,5076,5,0.11377443373203278,0.06450746953487396
5,30,5076,10,0.8215557336807251,1.2945704460144043
5,30,5076,20,5.6932854652404785,21.167219161987305
5,30,5076,40,25.312711715698242,150.4348602294922
5,31,5400,5,0.10135164111852646,0.05850265175104141
5,31,5400,10,0.7964540123939514,1.4368051290512085
5,31,5400,20,6.005344390869141,23.003158569335938
5,31,5400,40,28.85248374938965,157.9347381591797
5,32,5734,5,0.09754129499197006,0.05479096621274948
5,32,5734,10,0.9462115168571472,1.5074119567871094
5,32,5734,20,9.595422744750977,25.238956451416016
5,32,5734,40,48.8013801574707,172.5273895263672
5,33,6078,5,0.08293353766202927,0.0490473136305809
5,33,6078,10,0.7017567753791809,1.4018542766571045
5,33,6078,20,4.708981037139893,24.39956283569336
5,33,6078,40,20.210681915283203,164.98663330078125
5,34,6432,5,0.0725109651684761,0.04271278530359268
5,34,6432,10,0.6858758926391602,1.3459253311157227
5,34,6432,20,5.218319416046143,22.1129207611084
5,34,6432,40,23.837129592895508,155.52279663085938
5,35,6796,5,0.08628836274147034,0.04939362034201622
5,35,6796,10,0.6928795576095581,1.3622493743896484
5,35,6796,20,4.850367546081543,24.1376895904541
5,35,6796,40,20.68877410888672,168.85610961914062
5,36,7170,5,0.08522560447454453,0.04876873269677162
5,36,7170,10,0.7560155987739563,1.4832056760787964
5,36,7170,20,5.923734188079834,24.13779640197754
5,36,7170,40,26.42804718017578,164.6377716064453
6,1,32,5,0.00023415997566189617,3.1288459300994873
6,1,32,10,0.00023401156067848206,12.48794174194336
6,1,32,20,0.00023429520661011338,50.23640823364258
6,1,32,40,0.000234406121307984,200.3015594482422
6,2,70,5,0.00016838677402120084,3.129568338394165
6,2,70,10,0.00016668859461788088,12.50463581085205
6,2,70,20,0.0001669586927164346,49.88118362426758
6,2,70,40,0.0001678561238804832,200.28147888183594
6,3,120,5,0.7858179211616516,2.6654555797576904
6,3,120,10,0.9326360821723938,11.618481636047363
6,3,120,20,1.0943485498428345,49.645137786865234
6,3,120,40,1.2103502750396729,199.69097900390625
6,4,182,5,1.1491823196411133,2.3559021949768066
6,4,182,10,1.9218944311141968,10.655354499816895
6,4,182,20,4.885335445404053,49.00614929199219
6,4,182,40,18.204370498657227,205.2501678466797
6,5,256,5,1.2916162014007568,2.194953680038452
6,5,256,10,2.336846113204956,9.85777473449707
6,5,256,20,3.173001527786255,46.064884185791016
6,5,256,40,3.550642728805542,196.98013305664062
6,6,342,5,1.310577630996704,2.2070984840393066
6,6,342,10,3.283099412918091,9.924363136291504
6,6,342,20,7.7674970626831055,47.27275085449219
6,6,342,40,18.740489959716797,200.46702575683594
6,7,440,5,1.3591228723526,2.1242430210113525
6,7,440,10,3.4147064685821533,9.063754081726074
6,7,440,20,7.769922733306885,42.5206413269043
6,7,440,40,21.32023811340332,192.02064514160156
6,8,550,5,1.3819268941879272,2.099522352218628
6,8,550,10,3.2785046100616455,9.123270988464355
6,8,550,20,5.736926555633545,44.00650405883789
6,8,550,40,12.110716819763184,198.86627197265625
6,9,672,5,1.3593133687973022,2.091541290283203
6,9,672,10,3.4895734786987305,8.938783645629883
6,9,672,20,6.542261123657227,42.84608840942383
6,9,672,40,13.384916305541992,194.10366821289062
6,10,806,5,1.3683407306671143,2.113970994949341
6,10,806,10,3.530261516571045,8.875138282775879
6,10,806,20,6.7867279052734375,41.43559265136719
6,10,806,40,17.01735496520996,189.2654266357422
6,11,952,5,1.46022367477417,1.221023440361023
6,11,952,10,4.847087383270264,6.287586688995361
6,11,952,20,17.30385398864746,38.60161590576172
6,11,952,40,62.38555145263672,197.1810302734375
6,12,1110,5,1.4774963855743408,1.176881194114685
6,12,1110,10,4.0297369956970215,5.743770122528076
6,12,1110,20,10.20764446258545,35.228816986083984
6,12,1110,40,27.183982849121094,183.56427001953125
6,13,1280,5,1.3752244710922241,2.0944290161132812
6,13,1280,10,3.7341578006744385,8.834331512451172
6,13,1280,20,7.334334373474121,43.72075653076172
6,13,1280,40,19.936203002929688,203.48428344726562
6,14,1462,5,1.4118192195892334,1.0872269868850708
6,14,1462,10,3.9028260707855225,5.259033203125
6,14,1462,20,10.097880363464355,32.89443588256836
6,14,1462,40,29.773942947387695,177.3852996826172
6,15,1656,5,1.425833821296692,1.1140668392181396
6,15,1656,10,4.4431328773498535,5.417664051055908
6,15,1656,20,14.314687728881836,33.81452178955078
6,15,1656,40,50.06068420410156,183.6824951171875
6,16,1862,5,1.4164541959762573,1.1214679479599
6,16,1862,10,4.416611671447754,5.669000148773193
6,16,1862,20,14.63835620880127,35.01227569580078
6,16,1862,40,52.27716827392578,183.76939392089844
6,17,2080,5,1.4070533514022827,1.082974910736084
6,17,2080,10,4.070062160491943,5.017180442810059
6,17,2080,20,10.229682922363281,29.98028564453125
6,17,2080,40,29.076570510864258,165.86270141601562
6,18,2310,5,1.425283432006836,1.0898089408874512
6,18,2310,10,3.9811062812805176,5.220356464385986
6,18,2310,20,10.484474182128906,32.66970443725586
6,18,2310,40,33.6315803527832,176.00624084472656
6,19,2552,5,1.4150831699371338,1.0742714405059814
6,19,2552,10,4.174022197723389,5.021371841430664
6,19,2552,20,10.978081703186035,30.585065841674805
6,19,2552,40,33.107948303222656,170.6379852294922
6,20,2806,5,0.2722826302051544,0.17621542513370514
6,20,2806,10,1.768040657043457,2.4306423664093018
6,20,2806,20,13.413267135620117,27.75014305114746
6,20,2806,40,75.88703155517578,185.0896759033203
6,21,3072,5,0.272225946187973,0.16470478475093842
6,21,3072,10,1.9905773401260376,2.212333917617798
6,21,3072,20,12.956952095031738,28.327421188354492
6,21,3072,40,45.39662551879883,176.3043670654297
6,22,3350,5,0.18810276687145233,0.10799353569746017
6,22,3350,10,1.3287853002548218,1.7070013284683228
6,22,3350,20,10.164102554321289,24.007505416870117
6,22,3350,40,52.219600677490234,169.69297790527344
6,23,3640,5,0.1775871366262436,0.10800132900476456
6,23,3640,10,1.4966914653778076,1.8978949785232544
6,23,3640,20,12.801721572875977,26.6804256439209
6,23,3640,40,69.51110076904297,183.20516967773438
6,24,3942,5,0.1840953826904297,0.11175193637609482
6,24,3942,10,1.2800047397613525,1.7513138055801392
6,24,3942,20,9.396089553833008,23.505290985107422
6,24,3942,40,44.99372482299805,158.36390686035156
6,25,4256,5,0.2121877670288086,0.12451296299695969
6,25,4256,10,1.627387523651123,1.911363124847412
6,25,4256,20,14.83466625213623,26.897165298461914
6,25,4256,40,86.71324920654297,188.25970458984375
6,26,4582,5,0.14138451218605042,0.08094716817140579
6,26,4582,10,1.0841970443725586,1.5721724033355713
6,26,4582,20,8.24190902709961,23.824111938476562
6,26,4582,40,38.60036849975586,164.98143005371094
6,27,4920,5,0.12739481031894684,0.07597745954990387
6,27,4920,10,1.1385760307312012,1.6427265405654907
6,27,4920,20,11.218060493469238,25.611125946044922
6,27,4920,40,63.82405090332031,181.15383911132812
6,28,5270,5,0.10994213819503784,0.0643133595585823
6,28,5270,10,0.9016779065132141,1.4879603385925293
6,28,5270,20,6.3727641105651855,21.957015991210938
6,28,5270,40,29.008684158325195,151.83839416503906
6,29,5632,5,0.1549496352672577,0.08732439577579498
6,29,5632,10,1.2905638217926025,1.7224469184875488
6,29,5632,20,11.695486068725586,25.916820526123047
6,29,5632,40,59.730674743652344,177.77247619628906
6,30,6006,5,0.10020237416028976,0.05725136026740074
6,30,6006,10,0.9566789865493774,1.5442309379577637
6,30,6006,20,6.832131862640381,23.804248809814453
6,30,6006,40,29.51512336730957,159.7525634765625
6,31,6392,5,0.15461185574531555,0.09100260585546494
6,31,6392,10,1.2474374771118164,1.7719230651855469
6,31,6392,20,10.156539916992188,24.886737823486328
6,31,6392,40,59.81056594848633,176.4026641845703
6,32,6790,5,0.09805671870708466,0.05496017634868622
6,32,6790,10,0.702430248260498,1.3710565567016602
6,32,6790,20,4.9658989906311035,21.331815719604492
6,32,6790,40,25.94484519958496,151.70140075683594
6,33,7200,5,0.08428103476762772,0.04785330221056938
6,33,7200,10,0.6823277473449707,1.401352047920227
6,33,7200,20,4.732835292816162,22.998933792114258
6,33,7200,40,19.3825626373291,155.4402618408203
6,34,7622,5,0.13342466950416565,0.07392760366201401
6,34,7622,10,0.7727880477905273,1.52769935131073
6,34,7622,20,6.214333534240723,23.675735473632812
6,34,7622,40,29.766342163085938,159.90817260742188
6,35,8056,5,0.079063281416893,0.04696407541632652
6,35,8056,10,1.0204638242721558,1.5928189754486084
6,35,8056,20,8.70522689819336,24.17062759399414
6,35,8056,40,44.020023345947266,165.25013732910156
6,36,8502,5,0.06862027943134308,0.039144184440374374
6,36,8502,10,0.6564717888832092,1.4147032499313354
6,36,8502,20,4.859740734100342,23.350170135498047
6,36,8502,40,21.3359317779541,157.45643615722656
7,1,34,5,0.00011410491424612701,3.120046377182007
7,1,34,10,0.00011251506657572463,12.52802562713623
7,1,34,20,0.00011383867240510881,49.83061599731445
7,1,34,40,0.00011470075696706772,199.6299285888672
7,2,76,5,0.00011551463830983266,3.1240620613098145
7,2,76,10,0.00011440851812949404,12.513866424560547
7,2,76,20,0.00011453625484136865,50.080657958984375
7,2,76,40,0.00011592380178626627,199.7626495361328
7,3,132,5,0.8844389319419861,2.561271905899048
7,3,132,10,1.5801990032196045,11.055793762207031
7,3,132,20,3.445761203765869,48.893699645996094
7,3,132,40,8.365427017211914,199.7721405029297
7,4,202,5,0.6870373487472534,2.65427827835083
7,4,202,10,1.6103909015655518,11.03632926940918
7,4,202,20,2.926379680633545,47.13801193237305
7,4,202,40,4.3104119300842285,195.74122619628906
7,5,286,5,1.2183349132537842,2.215465545654297
7,5,286,10,2.4130520820617676,9.90848159790039
7,5,286,20,3.59088397026062,47.113529205322266
7,5,286,40,4.401129722595215,200.13265991210938
7,6,384,5,0.00014198031567502767,3.1399145126342773
7,6,384,10,0.0001403667702106759,12.53158187866211
7,6,384,20,0.00014124384324532002,49.85098648071289
7,6,384,40,0.00014071253826841712,200.01361083984375
7,7,496,5,1.2652736902236938,2.2021117210388184
7,7,496,10,2.5427889823913574,9.726236343383789
7,7,496,20,4.839658260345459,46.84919357299805
7,7,496,40,12.659619331359863,204.40347290039062
7,8,622,5,1.3654547929763794,2.120225667953491
7,8,622,10,3.8913724422454834,9.01758098602295
7,8,622,20,10.037850379943848,43.58063888549805
7,8,622,40,39.42682647705078,202.1114501953125
7,9,762,5,1.375910758972168,2.096057653427124
7,9,762,10,3.983957290649414,8.833698272705078
7,9,762,20,7.794245719909668,42.50550079345703
7,9,762,40,14.963605880737305,193.89231872558594
7,10,916,5,1.3713793754577637,2.0940442085266113
7,10,916,10,3.408526659011841,8.93067741394043
7,10,916,20,5.891825199127197,43.103515625
7,10,916,40,15.187922477722168,197.07765197753906
7,11,1084,5,1.4534473419189453,1.3558695316314697
7,11,1084,10,4.263418197631836,7.340210437774658
7,11,1084,20,16.29987144470215,45.498538970947266
7,11,1084,40,66.17756652832031,216.5405731201172
7,12,1266,5,1.3607492446899414,2.0846850872039795
7,12,1266,10,3.6937103271484375,8.874580383300781
7,12,1266,20,7.4983134269714355,42.384456634521484
7,12,1266,40,17.463268280029297,192.24679565429688
7,13,1462,5,1.4653282165527344,1.2262768745422363
7,13,1462,10,4.155740737915039,6.311523914337158
7,13,1462,20,14.141400337219238,38.558921813964844
7,13,1462,40,52.382408142089844,195.34971618652344
7,14,1672,5,1.4253625869750977,1.1133192777633667
7,14,1672,10,3.858616352081299,5.4752116203308105
7,14,1672,20,9.514983177185059,33.77625274658203
7,14,1672,40,23.737762451171875,176.9326934814453
7,15,1896,5,1.3693263530731201,1.8021937608718872
7,15,1896,10,3.4809229373931885,8.69217300415039
7,15,1896,20,12.4003267288208,45.7060661315918
7,15,1896,40,51.015132904052734,210.02960205078125
7,16,2134,5,1.430620789527893,1.095762014389038
7,16,2134,10,4.164167404174805,5.25193977355957
7,16,2134,20,10.55742359161377,33.1385498046875
7,16,2134,40,30.881641387939453,178.22079467773438
7,17,2386,5,1.4510666131973267,1.1131846904754639
7,17,2386,10,4.233941078186035,5.2563018798828125
7,17,2386,20,12.270089149475098,31.735687255859375
7,17,2386,40,41.30270767211914,173.3726806640625
7,18,2652,5,1.4188117980957031,1.100261926651001
7,18,2652,10,3.628410577774048,5.302208423614502
7,18,2652,20,8.165457725524902,33.172019958496094
7,18,2652,40,21.833873748779297,178.47146606445312
7,19,2932,5,1.4190627336502075,1.0906982421875
7,19,2932,10,4.0919365882873535,5.032055377960205
7,19,2932,20,11.851668357849121,30.8817081451416
7,19,2932,40,40.909000396728516,172.0072021484375
7,20,3226,5,1.4368189573287964,1.0970789194107056
7,20,3226,10,4.086188316345215,5.094757080078125
7,20,3226,20,11.184077262878418,31.282690048217773
7,20,3226,40,35.435298919677734,173.246337890625
7,21,3534,5,1.4368078708648682,1.0943435430526733
7,21,3534,10,3.7848405838012695,5.362148284912109
7,21,3534,20,9.72173023223877,33.72590255737305
7,21,3534,40,30.353107452392578,181.00979614257812
7,22,3856,5,0.2640734612941742,0.15563417971134186
7,22,3856,10,1.5855633020401,2.1476268768310547
7,22,3856,20,9.765026092529297,26.382999420166016
7,22,3856,40,46.91109085083008,173.46669006347656
7,23,4192,5,0.6118479371070862,0.39856621623039246
7,23,4192,10,3.4133682250976562,4.292572975158691
7,23,4192,20,20.611570358276367,40.029640197753906
7,23,4192,40,93.45945739746094,217.57212829589844
7,24,4542,5,0.31932681798934937,0.19447004795074463
7,24,4542,10,1.6759462356567383,2.640113592147827
7,24,4542,20,10.733166694641113,30.25494384765625
7,24,4542,40,53.519718170166016,186.85997009277344
7,25,4906,5,1.1949948072433472,0.8943661451339722
7,25,4906,10,3.452606678009033,5.027711391448975
7,25,4906,20,9.840079307556152,33.97755813598633
7,25,4906,40,34.84787368774414,183.78106689453125
7,26,5284,5,0.13909223675727844,0.0815730169415474
7,26,5284,10,1.2053165435791016,1.785643458366394
7,26,5284,20,7.745442867279053,26.70132064819336
7,26,5284,40,27.16502571105957,168.21519470214844
7,27,5676,5,0.21483063697814941,0.121210478246212
7,27,5676,10,1.4533692598342896,1.8040028810501099
7,27,5676,20,11.658133506774902,24.315387725830078
7,27,5676,40,63.517391204833984,168.01036071777344
7,28,6082,5,0.14284609258174896,0.08255079388618469
7,28,6082,10,0.9571737051010132,1.6566004753112793
7,28,6082,20,6.785653114318848,24.437028884887695
7,28,6082,40,30.449512481689453,163.62130737304688
7,29,6502,5,0.12560687959194183,0.07201975584030151
7,29,6502,10,0.9991231560707092,1.740736961364746
7,29,6502,20,7.521173000335693,26.878108978271484
7,29,6502,40,32.70325469970703,176.4517364501953
7,30,6936,5,0.14940662682056427,0.08720900118350983
7,30,6936,10,1.2140828371047974,1.7602851390838623
7,30,6936,20,10.577980041503906,24.521942138671875
7,30,6936,40,59.94868469238281,174.98280334472656
7,31,7384,5,0.8736041784286499,0.5554845333099365
7,31,7384,10,2.4606220722198486,3.313413619995117
7,31,7384,20,7.729250907897949,28.255916595458984
7,31,7384,40,26.023311614990234,169.84930419921875
7,32,7846,5,0.10830629616975784,0.06138542294502258
7,32,7846,10,0.8803971409797668,1.4434317350387573
7,32,7846,20,6.338857173919678,21.816686630249023
7,32,7846,40,27.798648834228516,151.41119384765625
7,33,8322,5,0.10379074513912201,0.05834482982754707
7,33,8322,10,0.9271090030670166,1.4430245161056519
7,33,8322,20,8.061177253723145,21.389841079711914
7,33,8322,40,41.89996337890625,152.23800659179688
7,34,8812,5,0.08978638052940369,0.050380755215883255
7,34,8812,10,0.8342673182487488,1.5206321477890015
7,34,8812,20,6.121582508087158,23.450645446777344
7,34,8812,40,25.74603271484375,161.45875549316406
7,35,9316,5,0.08648127317428589,0.05057520419359207
7,35,9316,10,0.9777500033378601,1.5033587217330933
7,35,9316,20,11.708710670471191,24.320404052734375
7,35,9316,40,76.97686004638672,178.1294708251953
7,36,9834,5,0.13214266300201416,0.07350081205368042
7,36,9834,10,0.8706329464912415,1.550889492034912
7,36,9834,20,6.744054317474365,22.596332550048828
7,36,9834,40,33.12976837158203,155.53909301757812
8,1,36,5,0.00026605481980368495,3.1183321475982666
8,1,36,10,0.0002691285335458815,12.511411666870117
8,1,36,20,0.0002667068038135767,50.13330841064453
8,1,36,40,0.00026811790303327143,200.04913330078125
8,2,82,5,0.0001654015068197623,3.116619825363159
8,2,82,10,0.00016494496958330274,12.505569458007812
8,2,82,20,0.00016462663188576698,49.96745681762695
8,2,82,40,0.00016523062367923558,200.83050537109375
8,3,144,5,0.00020693775149993598,3.112501621246338
8,3,144,10,0.0002082059218082577,12.455060005187988
8,3,144,20,0.00020883754768874496,50.2333984375
8,3,144,40,0.00020891145686618984,200.13723754882812
8,4,222,5,0.00022247229935601354,3.1195108890533447
8,4,222,10,0.00022349366918206215,12.445016860961914
8,4,222,20,0.0002219318994320929,50.130638122558594
8,4,222,40,0.00022431959223467857,199.72360229492188
8,5,316,5,1.2848310470581055,2.211951494216919
8,5,316,10,2.372800350189209,9.7389554977417
8,5,316,20,3.8673253059387207,45.43296432495117
8,5,316,40,9.099828720092773,197.51817321777344
8,6,426,5,1.2123992443084717,2.2568702697753906
8,6,426,10,2.026527166366577,10.158001899719238
8,6,426,20,2.5411176681518555,46.70998764038086
8,6,426,40,2.775056838989258,197.2751007080078
8,7,552,5,1.3593378067016602,2.1521031856536865
8,7,552,10,3.561424732208252,9.306256294250488
8,7,552,20,9.124375343322754,44.28643798828125
8,7,552,40,20.665197372436523,197.6989288330078
8,8,694,5,1.367309331893921,2.1181042194366455
8,8,694,10,3.2887115478515625,9.251069068908691
8,8,694,20,6.451198101043701,44.77336502075195
8,8,694,40,13.541672706604004,195.9983673095703
8,9,852,5,1.38760244846344,2.1313724517822266
8,9,852,10,4.020378589630127,9.078402519226074
8,9,852,20,11.45012092590332,45.947025299072266
8,9,852,40,37.742584228515625,205.38824462890625
8,10,1026,5,1.321709394454956,2.103912591934204
8,10,1026,10,4.7584099769592285,9.310956001281738
8,10,1026,20,17.751628875732422,48.707035064697266
8,10,1026,40,70.24957275390625,226.9319305419922
8,11,1216,5,1.4611464738845825,1.7920302152633667
8,11,1216,10,3.3775391578674316,8.706732749938965
8,11,1216,20,8.774187088012695,45.05739212036133
8,11,1216,40,27.61834144592285,203.10488891601562
8,12,1422,5,1.4496289491653442,1.242297649383545
8,12,1422,10,3.836557388305664,6.590588092803955
8,12,1422,20,11.806543350219727,40.11623764038086
8,12,1422,40,37.0354118347168,196.0063934326172
8,13,1644,5,1.3863415718078613,2.118557929992676
8,13,1644,10,3.5944042205810547,8.802840232849121
8,13,1644,20,7.1160688400268555,41.45144271850586
8,13,1644,40,20.861957550048828,190.08900451660156
8,14,1882,5,1.3789743185043335,2.099581241607666
8,14,1882,10,3.78226900100708,8.876009941101074
8,14,1882,20,7.06894588470459,42.975341796875
8,14,1882,40,11.747347831726074,199.5543670654297
8,15,2136,5,1.3770806789398193,2.094754457473755
8,15,2136,10,3.638976573944092,8.72909927368164
8,15,2136,20,5.834728240966797,41.3067512512207
8,15,2136,40,8.99204158782959,188.5750732421875
8,16,2406,5,1.3987997770309448,2.0852129459381104
8,16,2406,10,3.807234525680542,8.688627243041992
8,16,2406,20,6.469966888427734,41.50859069824219
8,16,2406,40,10.477243423461914,189.0667266845703
8,17,2692,5,1.4252110719680786,1.098346471786499
8,17,2692,10,3.725620746612549,5.352970600128174
8,17,2692,20,7.688372611999512,33.84086227416992
8,17,2692,40,16.39093780517578,180.43258666992188
8,18,2994,5,1.4649450778961182,1.1642361879348755
8,18,2994,10,4.825539588928223,6.031009197235107
8,18,2994,20,21.338504791259766,40.577518463134766
8,18,2994,40,96.654052734375,218.5540008544922
8,19,3312,5,1.413664698600769,1.1255557537078857
8,19,3312,10,4.496853351593018,5.536757469177246
8,19,3312,20,16.595096588134766,40.088871002197266
8,19,3312,40,62.265865325927734,214.74403381347656
8,20,3646,5,1.4268684387207031,1.0817369222640991
8,20,3646,10,3.6568145751953125,5.39394474029541
8,20,3646,20,8.984354019165039,34.73493194580078
8,20,3646,40,24.435413360595703,184.96803283691406
8,21,3996,5,1.4072940349578857,1.086074709892273
8,21,3996,10,3.54500150680542,5.266857147216797
8,21,3996,20,7.81207275390625,34.75223159790039
8,21,3996,40,20.56069564819336,187.60028076171875
8,22,4362,5,1.4244765043258667,1.1077629327774048
8,22,4362,10,4.251303672790527,5.530799388885498
8,22,4362,20,16.37342643737793,36.034732818603516
8,22,4362,40,71.52798461914062,202.25416564941406
